ifdg,38,4137
iiag,38,237
ijfa,38,3437
daia,39,1338
ejja,39,5838
fbfa,39,438
fgeh,39,9138
gdif,39,2238
hegf,39,1038
ijeb,39,3538
jccj,39,7438
jged,39,9638
bbgd,40,8139
bgae,40,8639
eidh,40,9439
gjgb,40,4939
gjha,40,2939
jgfc,40,9039
ageb,41,3140
cahc,41,4840
eceb,41,2740
fafb,41,8440
fcdb,41,4540
fgcj,41,2240
gdgh,41,5140
geab,41,2340
bbib,42,4641
bfhj,42,8141
cadg,42,9541
dhgg,42,6541
eacf,42,2641
edhi,42,441
fdbc,42,8441
ffba,42,6441
fief,42,4241
hhgc,42,2541
ibac,42,1241
jjea,42,1541
bbaj,43,3242
bjhf,43,442
ccah,43,7142
cdfb,43,8042
cjgf,43,8342
dedb,43,2842
dfad,43,9942
eajj,43,9242
gbgj,43,1842
aajc,44,7943
beec,44,5143
eecb,44,8843
eihd,44,3643
fija,44,5743
hacc,44,743
aaaa,45,5544
adai,45,1944
aeed,45,4844
ceii,45,4744
ddcd,45,644
fbhj,45,4044
ffdj,45,344
fidg,45,8044
hiha,45,4944
jbba,45,6044
jdhd,45,4344
jfhb,45,5544
jibe,45,3444
bjie,46,845
dfjf,46,6945
fgfg,46,5145
gaeb,46,1745
gfhe,46,3245
jehc,46,145
dbcf,47,6646
deih,47,2846
faga,47,2546
fffh,47,1646
fghe,47,546
fjgc,47,9646
gaii,47,546
gbea,47,6246
hcca,47,8246
hhai,47,4746
icjd,47,5046
igia,47,9646
daai,48,2647
ehaa,48,3247
eici,48,1847
ghch,48,5747
icba,48,2547
jbfh,48,2347
achc,49,6748
cggi,49,5548
egfh,49,4848
hbad,49,6648
afec,50,3749
ahae,50,7849
cijd,50,1649
ehid,50,8549
gcfj,50,9349
gfdi,50,9049
haea,50,8749
hfff,50,1749
hghc,50,2649
hibg,50,1449
ifhc,50,2549
iifb,50,4349
jdff,50,649
afag,51,1950
ajgh,51,9650
bece,51,6550
ccha,51,2650
eegi,51,1550
efgh,51,7250
hdfh,51,5150
hhhb,51,9750
ibhg,51,8450
idid,51,6250
jjae,51,1150
bgcc,52,2451
ccjj,52,6151
dcce,52,3251
eggg,52,8651
ichf,52,951
ieic,52,9651
jfia,52,7851
bbbi,53,2352
diid,53,4952
ggci,53,9052
hbig,53,6952
ieeg,53,2552
ihha,53,6752
jiii,53,7652
jjdb,53,6652
afdd,54,7753
cihf,54,8653
ghdg,54,153
ifef,54,6953
jcaa,54,6353
aiad,55,5554
dddc,55,54
eaha,55,3554
fcgj,55,4654
fjcg,55,8454
hbda,55,3154
hddj,55,5554
hgfe,55,6054
ieff,55,2254
ijjh,55,4054
jjbd,55,5854
acfe,56,8755
baci,56,5855
bgbd,56,9555
ecbe,56,6555
edjg,56,6855
eehh,56,8955
fcjg,56,955
fdig,56,3055
gcda,56,9255
iajf,56,2955
ifgd,56,2255
iidd,56,8755
addf,57,556
aigi,57,3356
bdgb,57,5956
caaj,57,3256
cach,57,1656
cdji,57,1956
ddeb,57,4556
dihe,57,8456
feca,57,2356
gbcc,57,5756
ghef,57,9656
hgaj,57,1456
icgg,57,6856
jbei,57,4956
jddh,57,3356
jjhi,57,3556
cfcc,58,5157
fhhd,58,8557
hbfj,58,4757
hdgg,58,4057
hhbh,58,4357
hijj,58,8957
ijbe,58,3157
jahg,58,3657
jdeg,58,8857
bdjj,59,58
beij,59,8058
bfii,59,8158
dcec,59,7058
ebbf,59,7358
efac,59,7858
fbdc,59,8758
gfaa,59,3758
hgib,59,2258
hjji,59,1658
jebi,59,6658
adfd,60,159
bica,60,2559
caib,60,259
cbdf,60,6259
ciei,60,6259
debd,60,2959
fbeb,60,4559
fhff,60,1159
gafa,60,8859
gbhi,60,2259
hgch,60,7959
ieci,60,1159
ifbi,60,4359
iiji,60,6559
jfbh,60,2059
aaeh,61,2060
baeg,61,2660
bjgg,61,4860
cbai,61,7360
cbee,61,5960
ccgb,61,7060
dcfb,61,1660
dhfh,61,9460
dicj,61,4060
edih,61,8460
egei,61,6160
fbcd,61,9860
icie,61,9160
jabb,61,9960
jeaj,61,5460
badh,62,3661
beji,62,1961
dgac,62,9861
ebga,62,5861
ebji,62,8961
efhg,62,461
gehf,62,2761
jffd,62,6161
jifa,62,861
aeah,63,4362
agbe,63,7662
agii,63,4762
aicb,63,3962
ddbe,63,8162
eeig,63,262
fdfj,63,1962
gffg,63,5962
ggge,63,9762
hjdd,63,3262
jgjj,63,6162
bage,64,8363
ccde,64,3463
cdec,64,863
dacg,64,263
efej,64,6063
fheg,64,2463
fiib,64,8463
gbih,64,5563
hiah,64,3863
hicf,64,4963
hjec,64,6763
ibje,64,1163
jgbg,64,4763
cgcb,65,1564
dggh,65,7064
dhab,65,8564
dieh,65,1564
eejf,65,3364
gidf,65,7464
baff,66,9365
bhfj,66,4665
bjab,66,9965
daee,66,6565
fadd,66,3465
figd,66,8765
hcif,66,9565
hhia,66,465
hjfb,66,265
jfcg,66,1865
egie,67,5766
ejch,67,7366
fehg,67,3066
fgdi,67,2666
gahj,67,7766
gicg,67,366
ifja,67,9866
ihjj,67,2966
iiec,67,1166
ijhj,67,1266
acch,68,8567
agdc,68,8067
babj,68,9267
bcbh,68,3067
bibb,68,2267
bifi,68,667
ejgd,68,8467
ibca,68,7767
ijcd,68,4067
abjb,69,868
acef,69,2768
bjba,69,4068
edae,69,9768
eiff,69,1268
fdad,69,1968
ghib,69,68
hadb,69,7268
hhee,69,7768
cfbd,70,1569
dgfi,70,8769
febb,70,3869
adia,71,8170
ciie,71,5070
eeda,71,6170
ffjd,71,6670
gfjc,71,6370
jeef,71,2870
acaj,72,5271
aegb,72,2271
bjjd,72,5171
cfhi,72,8771
chca,72,6471
ddfa,72,5671
dgje,72,9571
eijb,72,271
ejib,72,471
gabe,72,8171
ahih,73,1972
bedd,73,272
bega,73,8872
bhcb,73,372
biif,73,2572
dejg,73,1872
dhba,73,572
ebag,73,7272
gdje,73,9672
ggff,73,9372
heeh,73,4772
ihgb,73,2572
jiaf,73,72
eafc,74,5273
giai,74,8273
hcgh,74,7473
hhfd,74,8873
acdg,75,4374
cbbh,75,774
ccbg,75,8374
ciab,75,8974
eige,75,5074
fgaa,75,1474
jceh,75,8274
aebg,76,275
dgej,76,9175
gfcj,76,3875
gibh,76,8175
hbcb,76,6375
hecj,76,175
hgdg,76,7375
jbab,76,5075
jedg,76,5975
bhda,77,2276
cjaa,77,9776
cjdi,77,1076
ehcj,77,9976
ehhe,77,4076
ffab,77,476
fhbj,77,2476
gjde,77,2376
hcej,77,2976
hjag,77,8376
chac,78,6277
dhdj,78,4977
ffhf,78,6977
ggbj,78,7877
giia,78,4577
hagj,78,4377
hcbb,78,2477
hcfi,78,1177
bdah,79,9978
cdga,79,478
ddjh,79,578
dhie,79,3078
fibi,79,9578
geba,79,6978
ajca,80,579
bdha,80,7579
cbia,80,6179
cedc,80,9979
dbha,80,2779
ejfe,80,8279
fegh,80,2679
fgid,80,8779
fjee,80,6779
geie,80,6879
hahi,80,1579
hfci,80,3879
ihfc,80,579
jbie,80,2279
aihh,81,2580
bgdb,81,2880
cjeh,81,4380
fdjf,81,5980
fiaj,81,4280
gadc,81,8180
gajh,81,4680
gjcf,81,6080
gjjj,81,9980
hbjf,81,8980
higb,81,1080
iebj,81,2080
iibf,81,5480
bhad,82,2381
dbgb,82,4681
dehi,82,2481
fbbe,82,1781
hedi,82,6081
bcgc,83,6582
bjdj,83,5382
cbhb,83,2782
feje,83,1782
hcac,83,9482
hfhd,83,982
iedh,83,5682
jefe,83,782
abff,84,5283
cfea,84,983
efbb,84,9283
jfai,84,6283
egdj,85,8384
aacj,86,6885
ahjg,86,8185
ajej,86,9685
caja,86,8985
ibbb,86,1885
jche,86,1785
aafg,87,1986
dcji,87,7286
fchi,87,4586
iacb,87,7586
jdjb,87,3286
jhfb,87,4486
acja,88,8387
agcd,88,5087
bihg,88,4887
cjfg,88,8587
faji,88,6887
gchh,88,8487
gegg,88,4287
ggeg,88,2387
hgja,88,9287
jegd,88,687
abhd,89,9188
bgih,89,8888
cidj,89,9388
eccd,89,7588
egjd,89,7988
eiic,89,9588
gihb,89,1388
hfdh,89,9088
hgef,89,888
ifaj,89,9288
jihj,89,988
ajac,90,8689
ajhg,90,7989
bcai,90,1889
bebf,90,7689
djbj,90,5889
fhci,90,2589
gdej,90,2789
giee,90,89
hdab,90,1289
acib,91,1190
bdfc,91,9990
bigh,91,5490
chif,91,9790
dabh,91,3990
dadf,91,1390
ffei,91,6390
hdei,91,4390
iabc,91,4890
icei,91,1490
bfcd,92,8491
caef,92,7791
cehj,92,3291
cgbc,92,4891
ecdc,92,1191
ejdg,92,4391
ihbg,92,1491
jggb,92,8791
jjih,92,1491
bcia,93,1392
cbgc,93,1192
deae,93,5492
dgca,93,4392
efca,93,9092
fdcb,93,192
dbde,94,93
dfbc,94,2393
dfgi,94,6993
gedj,94,6793
gjed,94,5793
haih,94,6093
adgc,95,4294
affb,95,7394
ahea,95,6794
chej,95,494
ciba,95,8194
ddaf,95,5894
ejhc,95,1094
fjfd,95,9594
gefh,95,3994
ggdh,95,2594
hcje,95,3994
iaig,95,294
jbjd,95,4394
bhgi,96,8895
cghh,96,1295
ebfb,96,4395
gcgi,96,195
hfge,96,4395
abic,97,6796
cecd,97,2396
dgbb,97,2396
efif,97,496
gbdb,97,3696
geei,97,4496
ghfe,97,4396
jagh,97,8896
jdci,97,3696
bfbe,98,3297
bije,98,5197
cfjg,98,4697
cgad,98,6797
cgfj,98,5897
eibj,98,1297
gjfc,98,6997
ibfi,98,8397
ifib,98,3597
jieb,98,4297
abdh,99,398
bchb,99,5298
cfdb,99,898
djeg,99,2398
edea,99,8298
fcea,99,1898
fdhh,99,598
ffgg,99,8798
iada,99,9198
idjc,99,6998
jhbf,99,5498
aadi,100,599
ajje,100,9099
bdcf,100,3099
bded,100,9299
cigg,100,5499
eieg,100,5999
ghja,100,5199
hbbc,100,8999
aedf,1,2800
bijf,1,9600
cgbd,1,5500
cgih,1,4400
chda,1,5600
ffhg,1,4500
igaj,1,7500
jacb,1,9700
bdee,2,1401
beah,2,901
chbc,2,1501
dgbc,2,4301
edhj,2,1901
fdgj,2,1601
ibjf,2,8301
igef,2,6901
jiga,2,3301
jiji,2,2501
bcja,3,5002
chjf,3,7202
faha,3,5902
hacd,3,9202
hbae,3,5002
abid,4,1403
fbfb,4,3803
fchj,4,6803
hbcc,4,2003
hdbb,4,5103
iaea,4,5903
jabc,4,8003
jffe,4,4403
jiec,4,4203
aaab,5,7404
afgb,5,5304
edcd,5,8004
gafb,5,7504
iaae,5,2604
badi,6,4605
bbff,6,8805
cffa,6,2905
chig,6,4105
cihg,6,4305
dadg,6,7705
dfhi,6,6505
hegg,6,6505
hhef,6,2405
iahi,6,5005
ijfb,6,6205
jedh,6,8105
jgcg,6,405
adch,7,4106
cfbe,7,8606
cgjg,7,3206
eahb,7,4406
efcb,7,4206
hfid,7,2506
hihb,7,2606
hjah,7,6306
hjde,7,1206
jeic,7,9206
jhha,7,1806
aajd,8,7007
aefd,8,9607
ahaf,8,4507
bhea,8,8707
cbdg,8,6207
eadf,8,8507
fcbe,8,3507
fccd,8,207
hbgj,8,1707
ifdh,8,2607
aeee,9,2108
ahhj,9,6108
cfcd,9,5408
daja,9,108
dcde,9,508
eghg,9,908
fbec,9,708
ffej,9,7908
fhid,9,6608
gcjg,9,3308
jgfd,9,4708
aaie,10,909
deeb,10,2509
gefi,10,809
hcad,10,3409
hdfi,10,6509
ijec,10,6809
jibf,10,2009
aeia,11,3910
dfcc,11,6610
eabh,11,5810
ebcf,11,3410
fade,11,9810
ibfj,11,1810
bdfd,12,1611
cbja,12,9711
dihf,12,911
djjc,12,111
eejg,12,9411
fead,12,8611
gaec,12,7011
ijdd,12,8211
jidd,12,8911
bdcg,13,4812
ccai,13,4612
cdcf,13,1612
diie,13,6812
ejbj,13,3512
fibj,13,4112
heei,13,6012
hjgb,13,8512
igfe,13,2412
jbgh,13,8912
jdfg,13,5612
jejb,13,412
aceg,14,3413
aecg,14,5613
dfgj,14,8513
ejic,14,9713
hadc,14,613
hhdg,14,4613
jbca,14,3213
acic,15,5414
ajda,15,4114
befc,15,8114
cbgd,15,7114
efbc,15,4214
fafc,15,6814
fige,15,6414
gcbd,15,9514
gdfj,15,8514
gjai,15,4614
ibad,15,7314
ieeh,15,2914
ifeg,15,4214
iifc,15,5114
jdjc,15,2014
adbi,16,5315
agfb,16,6515
bhjg,16,4715
dcbg,16,6915
edjh,16,4015
efhh,16,1615
fabg,16,8415
fegi,16,7915
haaf,16,1915
hjed,16,4015
afah,17,7016
bhhi,17,1416
bigi,17,8916
cfdc,17,2016
djaa,17,5716
eedb,17,8016
fdih,17,6516
fhjc,17,2316
ghci,17,516
gjcg,17,9616
hiee,17,4016
ifge,17,516
cadh,18,4817
diei,18,8117
efig,18,7817
egbb,18,5317
eiid,18,8017
fjaj,18,4717
gccc,18,6917
hajh,18,4617
hfeh,18,8317
ibgi,18,8217
igbi,18,2517
jjii,18,7517
cgdb,19,7518
ecij,19,4518
efjf,19,1418
ehgg,19,5918
eigf,19,8818
fjgd,19,6018
hcgi,19,7318
hhch,19,7618
afcf,20,1719
ajig,20,5419
bcaj,20,7219
eihe,20,1119
fehh,20,9419
gjhb,20,6719
hhaj,20,2119
idie,20,3319
abdi,21,9120
ahcd,21,3920
ahii,21,6020
ahjh,21,20
bghj,21,5220
ccdf,21,6320
gbii,21,8720
gcea,21,4220
gdig,21,2020
ggaa,21,8520
ggfg,21,8920
haeb,21,4220
dfae,22,5721
efda,22,3621
gehg,22,4221
gghe,22,7821
giaj,22,621
hiai,22,4821
bhbd,23,6222
cdjj,23,22
dbai,23,7122
ddfb,23,1322
ehfh,23,5122
jcjd,23,7122
bffb,24,4623
cfhj,24,9823
cgea,24,5623
cjhf,24,3723
ddij,24,9023
eebd,24,5823
fdjg,24,4923
gija,24,7323
hbea,24,723
jjhj,24,5223
acjb,25,8424
ajgi,25,7024
dahc,25,324
dced,25,5824
dhgh,25,724
eecc,25,1424
fjdg,25,5824
hdhg,25,3824
iaih,25,8624
ichg,25,1624
ifci,25,6624
iiha,25,9624
jjfa,25,4024
bdbh,26,6225
edii,26,7425
egej,26,8625
fcdc,26,8625
fjbi,26,525
gegh,26,4325
higc,26,9925
ihia,26,6025
acdh,27,4426
adfe,27,6926
egfi,27,2426
ehjd,27,5226
feig,27,6426
fjja,27,8526
ghhd,27,8726
cfeb,28,7927
cjei,28,4127
dbdf,28,5727
edfa,28,8027
fici,28,327
jeff,28,727
bcbi,29,4928
cebf,29,4428
dcgb,29,8328
dgfj,29,1328
dhej,29,8628
ecdd,29,3328
ecfb,29,5628
ffgh,29,6928
fgie,29,8328
ific,29,7528
igja,29,1028
aegc,30,5929
bdgc,30,1629
cedd,30,3229
dagd,30,4929
ebjj,30,2329
ejdh,30,529
hffg,30,4929
igib,30,8629
jbif,30,4629
bbjb,31,6730
bifj,31,4730
cjba,31,930
cjfh,31,7330
cjie,31,3030
decd,31,2430
dejh,31,4630
dfea,31,6530
eagc,31,8730
fgdj,31,4730
hfgf,31,4030
ihee,31,4530
afha,32,5131
ejci,32,2031
fgei,32,9931
gigd,32,8231
hdac,32,4631
hejd,32,1731
hfjc,32,4531
icej,32,6631
iecj,32,3231
jahh,32,8031
affc,33,932
dbcg,33,2232
djhe,33,3732
fidh,33,2232
gbdc,33,2932
gjgc,33,6132
icje,33,9432
jbbb,33,6632
bcgd,34,4033
bhcc,34,6633
ceag,34,3233
chhh,34,1833
ehei,34,3933
hhgd,34,933
icgh,34,1233
jagi,34,7133
jchf,34,8333
afbg,35,434
bjhg,35,6534
didj,35,8134
ebha,35,2534
efad,35,234
gaji,35,3234
jgia,35,2634
acff,36,3835
ajad,36,3535
bcfe,36,435
cfjh,36,6535
cghi,36,9735
ddce,36,4135
fhcj,36,5435
fijb,36,6035
gbbe,36,3235
gcdb,36,2935
gjia,36,935
jcba,36,8035
aicc,37,36
bgcd,37,7536
cega,37,1336
ceji,37,1336
daaj,37,7736
faed,37,436
fcii,37,836
geca,37,2336
ibda,37,4536
jfja,37,6136
jhcf,37,836
dach,38,1037
deii,38,7937
dghh,38,2137
fcaf,38,3437
fcjh,38,4137
giib,38,1137
dcha,39,9338
ifhd,39,1638
bgjh,40,8739
biad,40,4639
fjhc,40,3539
ggeh,40,1239
hjha,40,739
aaei,41,9140
caic,41,3040
ccee,41,8640
gdhh,41,5140
geej,41,8440
gfab,41,6340
gjfd,41,5040
jddi,41,9140
jhjj,41,9540
dfjg,42,6641
dijd,42,7141
ggjc,42,9741
idab,42,8041
iejc,42,3941
adib,43,1242
agag,43,1542
bbdh,43,9642
bcch,43,1142
dbee,43,5342
eeea,43,2642
ehab,43,5642
ejhd,43,3642
fgjd,43,1842
gace,43,1842
gibi,43,742
jada,43,742
jbej,43,3742
dabi,44,4743
dhbb,44,7943
ffca,44,7843
gbjh,44,9143
ihgc,44,1743
bahe,45,7644
bihh,45,7544
cdgb,45,5544
eggh,45,3744
feda,45,344
fheh,45,6444
gcae,45,3544
hcbc,45,5344
hhhc,45,1244
ijbf,45,444
jjjh,45,8444
bede,46,4345
bfga,46,1645
dcah,46,4145
fgab,46,7345
hgci,46,9545
hgic,46,5845
hjcf,46,645
ccbh,47,6646
cdah,47,6446
ciac,47,3646
cjdj,47,146
djcj,47,2046
eaai,47,5246
ejjb,47,1646
iddj,47,4846
ihhb,47,4746
bdhb,48,5547
gebb,48,2647
hdej,48,4347
iggd,48,9347
jbje,48,5147
aibd,49,2848
bhgj,49,2148
caci,49,548
ceij,49,648
eegj,49,9448
fggg,49,5448
hehf,49,7848
hhbi,49,6248
jdcj,49,4748
abcj,50,6549
bfec,50,2749
bicb,50,3449
cbch,50,1349
fejf,50,9749
icif,50,549
iefg,50,3549
jbhg,50,49
abeh,51,5850
aigj,51,2550
cifi,51,1250
ddbf,51,4550
dfdb,51,7350
ebgb,51,750
eehi,51,4550
fhaa,51,6250
gdgi,51,9050
jghb,51,6950
bddf,52,9551
bgeb,52,6251
cded,52,8451
ffac,52,9551
fghf,52,7551
jhbg,52,8851
adhc,53,6252
ahbe,53,8552
baaa,53,852
cdfc,53,8852
edaf,53,5952
edbe,53,4752
fbij,53,1352
fhhe,53,752
achd,54,3753
agce,54,3053
aheb,54,1353
defa,54,9053
ecce,54,3153
hafa,54,1953
hdca,54,7753
ibig,54,2853
idba,54,9953
iibg,54,153
afjj,55,54
difh,55,5554
gcgj,55,1254
hdgh,55,3054
iabd,55,54
jhah,55,2854
acge,56,9955
bgii,56,9755
bjbb,56,7155
dhfi,56,55
ecec,56,2655
fhdi,56,355
idhf,56,1455
ijga,56,3655
afed,57,7356
ajjf,57,8056
bhae,57,3356
ccfd,57,4856
dhif,57,3056
eeae,57,8556
gabf,57,3956
gbcd,57,556
hbih,57,8756
jgbh,57,9956
jgee,57,3356
jggc,57,6156
bejj,58,257
cbhc,58,7157
ceec,58,5857
djfg,58,3057
ehba,58,4857
fgba,58,7857
hbhi,58,4257
idgg,58,8757
iegf,58,7457
jajf,58,3957
jehd,58,9657
jjbe,58,6157
acbj,59,6858
adaj,59,4858
chgi,59,6858
ecag,59,6458
edeb,59,5358
gjee,59,7558
dafe,60,559
djeh,60,2959
icbb,60,9059
jdaa,60,159
jdhe,60,2759
jege,60,659
jiag,60,2759
ajfj,61,6060
ajhh,61,3660
bcib,61,9560
bdia,61,6660
bebg,61,3160
cbef,61,5260
cchb,61,760
cfaf,61,8160
ecbf,61,7860
ecji,61,6460
facf,61,9860
gchi,61,5460
gffh,61,6860
bida,62,3061
caeg,62,9661
fhgf,62,4761
heab,62,5461
jcfh,62,1161
jjcd,62,9461
dfbd,63,7462
ebah,63,3162
ebbg,63,8362
fbga,63,2362
fefj,63,8262
hfcj,63,7562
hghd,63,9862
ieaa,63,7462
jfbi,63,9962
bjej,64,2963
ehhf,64,5063
fbji,64,4063
fcfa,64,4063
fffi,64,6463
ghff,64,2063
ijce,64,6163
jbfi,64,9363
chfj,65,864
gfie,65,8664
hgeg,65,2164
hgff,65,8664
jdid,65,8064
jfgd,65,7064
addg,66,9765
ddji,66,1365
dgad,66,5465
ejff,66,1365
fihd,66,7765
geac,66,1665
ggcj,66,7365
hedj,66,5765
aagg,67,166
abgf,67,7466
cdbg,67,1266
dhje,67,3466
effj,67,3366
fecb,67,2766
fgfh,67,8866
ghbj,67,5566
idjd,67,3066
jhgb,67,8866
afde,68,767
ajcb,68,9067
bbic,68,2767
bhdb,68,1367
dddd,68,2367
deaf,68,4367
dhhg,68,6467
gggf,68,9267
hefh,68,5867
icfi,68,1267
ifff,68,4567
aidb,69,4168
bjac,69,4568
cbfe,69,4268
cdha,69,8668
dcjj,69,668
diab,69,5268
hgbj,69,8268
ieid,69,1968
jbac,69,2768
jfib,69,768
abjc,70,369
adja,70,2869
bjje,70,5469
cbbi,70,8769
digg,70,7569
gjdf,70,1269
hfaa,70,5269
bfji,71,1570
bgdc,71,2170
bjca,71,3870
bjif,71,2070
chcb,71,870
cjjd,71,5470
djdi,71,1570
fceb,71,2170
fjef,71,5370
gdjf,71,4370
hbdb,71,8370
aaba,72,8471
bfce,72,4071
bfij,72,6071
cibb,72,6071
cigh,72,9771
dfih,72,6371
fagb,72,1571
iiah,72,7471
cahd,73,8972
ccia,73,4272
cgcc,73,3372
ebfc,73,9972
fbce,73,8372
gidg,73,6672
jeci,73,1972
bcef,74,2373
bfbf,74,2273
ddec,74,4173
dedc,74,8973
egac,74,8873
egif,74,5573
febc,74,6373
aadj,75,2174
beed,75,2274
jdeh,75,1274
abfg,76,275
beha,76,9475
cabj,76,1175
ciif,76,175
dehj,76,8275
eaee,76,3775
ehie,76,5475
eidi,76,3375
gbaf,76,3175
iehe,76,3575
igdg,76,9875
ijag,76,1675
bgbe,77,4576
cbib,77,8476
dgjf,77,676
ehdj,77,876
gfgg,77,6176
gfhf,77,1776
ggdi,77,4376
hdje,77,5676
heba,77,4876
hgge,77,6976
ihfd,77,5176
jfaj,77,6376
jfch,77,2676
dbia,78,2877
ebed,78,8677
hbbd,78,8777
hhib,78,8877
jhfc,78,1277
aiih,79,4878
bacj,79,7178
fdbd,79,2278
gaag,79,578
gich,79,7178
hidf,79,3778
iadb,79,678
ihcg,79,3678
aiea,80,1179
cbaj,80,3679
egca,80,7779
fbag,80,6779
gdad,80,3079
gdda,80,779
ghdh,80,279
gief,80,1179
hcda,80,3179
hfhe,80,5379
jeeg,80,779
jjdc,80,779
acci,81,7380
ahdc,81,80
bbeg,81,7480
bgaf,81,5980
eacg,81,4980
fajj,81,680
fiff,81,4580
jaad,81,9680
jebj,81,3480
jhde,81,9480
jjeb,81,1480
adef,82,8781
agec,82,7381
bhih,82,5181
cece,82,7381
cjab,82,9681
djid,82,6781
eicj,82,8581
ejeg,82,1581
ghjb,82,8781
hhfe,82,2181
ibhh,82,6181
ciej,83,4482
dbhb,83,782
fdcc,83,2982
geif,83,6482
gfei,83,9582
hcfj,83,482
aiae,84,1483
cfii,84,7683
chad,84,2183
cjgg,84,1183
dccf,84,9083
fbbf,84,1483
fddb,84,9283
gfdj,84,783
hdif,84,8883
hjbg,84,2383
jdgf,84,8483
jgdf,84,7883
bcdg,85,8284
dgda,85,9384
eddc,85,5584
efgi,85,84
gbeb,85,7684
gcih,85,4184
ifjb,85,5284
iicf,85,8184
agdd,86,8585
bchc,86,7485
ddga,86,5185
dggi,86,7985
hifd,86,5385
ibcb,86,8885
iedi,86,6085
ijij,86,5085
becf,87,5886
cefb,87,2186
cgae,87,4786
dgcb,87,1086
dhac,87,8086
gbhj,87,86
hjfc,87,286
jafj,87,9986
jcgg,87,6886
agbf,88,8787
bbbj,88,3987
bfdd,88,5687
caff,88,6887
cije,88,687
daef,88,6287
dbgc,88,4287
debe,88,187
fdhi,88,2387
hfdi,88,3387
icac,88,2187
ifbj,88,1687
igch,88,2887
jcab,88,687
jfdg,88,4187
jgai,88,9987
baid,89,7988
bfag,89,2788
biig,89,9088
cggj,89,388
dbbh,89,388
eafd,89,4688
faah,89,3888
fieg,89,5488
fjch,89,3688
gadd,89,6788
gbfa,89,9988
gihc,89,8688
hahj,89,688
hccb,89,988
icca,89,8288
jfhc,89,2288
jhed,89,9688
adgd,90,5389
bjfi,90,1189
cica,90,4289
daib,90,3389
dhca,90,8289
egje,90,2189
eieh,90,4289
gfjd,90,5789
hcig,90,7689
heie,90,2589
iacc,90,3289
aahf,91,4490
bajc,91,6390
bbci,91,6890
bdai,91,8090
fjib,91,8090
hicg,91,6790
iagj,91,890
iigb,91,9190
ahfa,92,5291
begb,92,291
cage,92,5291
eiaa,92,3591
fdea,92,7191
ghic,92,3991
ihai,92,6391
aihi,93,8592
cccg,93,8292
cdde,93,8092
ddag,93,8792
eifg,93,9392
fhfg,93,1492
gaga,93,7792
gife,93,2092
jcdj,93,3992
abhe,94,5593
aebh,94,1793
ajbc,94,6493
baeh,94,5193
bibc,94,8093
djgf,94,1593
eaia,94,8693
ecga,94,7293
fdae,94,9693
ffif,94,893
jcie,94,893
aijg,95,8094
ejge,95,9694
gdbc,95,4594
gjbh,95,7394
habe,95,1094
hbjg,95,194
ihbh,95,9394
iide,95,9194
iied,95,4394
jcei,95,9794
abaa,96,8895
bafg,96,995
bbhd,96,1595
bjgh,96,1995
ccgc,96,995
dbfd,96,1295
dcfc,96,6195
ebde,96,2195
gdcb,96,9095
geje,96,8395
ggid,96,6195
hgdh,96,8595
agji,97,3196
bgfa,97,9296
fbdd,97,8396
ffbb,97,2096
gaij,97,6196
hcjf,97,9296
hgjb,97,9696
ihdf,97,6096
iijj,97,8496
jice,97,8396
jifb,97,4596
aeai,98,9497
agij,98,2797
bagf,98,1997
bbge,98,8897
dgig,98,7297
diba,98,9597
eeih,98,9597
ffje,98,1097
fjfe,98,1597
gfba,98,1597
hchh,98,97
hhja,98,5397
hibh,98,7297
idei,98,8397
ighc,98,2497
jaig,98,5397
aafh,99,6398
gheg,99,7898
ghge,99,2198
haii,99,5298
hiia,99,3098
iajg,99,5098
aehb,100,9199
agga,100,2699
cajb,100,3099
eijc,100,6599
fiic,100,4699
hjjj,100,4199
ibbc,100,9899
idfh,100,499
ijji,100,1599
jfef,100,7799
jiij,100,99
jjaf,100,8799
adic,1,1800
bibd,1,9700
dffa,1,300
fjic,1,8300
aaif,2,5301
ccja,2,1101
gagb,2,5001
hbbe,2,8301
jdjd,2,3001
aafi,3,4202
agcf,3,6902
aidc,3,102
hhic,3,8602
ighd,3,6302
jefg,3,8402
aedg,4,9503
befd,4,9903
ccib,4,3803
dahd,4,3103
deij,4,9503
dgcc,4,3503
dhfj,4,2503
efjg,4,4103
gcdc,4,4203
heca,4,1603
ijah,4,7403
jcgh,4,7203
bbcj,5,5104
bbhe,5,3904
bgce,5,4204
cdhb,5,7404
ciad,5,3504
daic,5,9504
dbfe,5,5104
ddah,5,8704
each,5,7104
eghh,5,6304
ejeh,5,9404
gjib,5,5404
hfdj,5,7504
hgfg,5,9204
acaa,6,7405
bbeh,6,5905
bcdh,6,9205
eddd,6,7505
feih,6,405
hfab,6,4405
hjdf,6,8105
ibea,6,2505
icda,6,9505
ijjj,6,6705
jjag,6,6705
aehc,7,3506
afdf,7,2806
bhbe,7,3006
cibc,7,9706
fdeb,7,7606
gdea,7,7606
hffh,7,4406
hfjd,7,6306
iaaf,7,9306
ibgj,7,4006
jahi,7,8406
jdba,7,8706
aaej,8,3407
ajjg,8,6207
gehh,8,6707
hcae,8,9207
hebb,8,9407
ijfc,8,9607
acgf,9,8408
adjb,9,3908
aefe,9,8508
bfha,9,5808
cdee,9,7008
chhi,9,4208
dage,9,3208
dece,9,1308
dgea,9,708
